demand,phase,mask,active_guidelines,assumed_violations,penalty,exact_target,sales6,penalty_per_exact_target,penalty_per_sales6
flat,2,46,2,3,1500,68319.34375,54655.47499999999,0.02195571440921518,0.027444643011518978
flat,2,46,2,12,6000,68319.34375,54655.47499999999,0.08782285763686072,0.10977857204607591
flat,2,47,2,0,0,62905.46093750001,50324.36875000001,0.0,0.0
flat,2,47,2,1,500,62905.46093750001,50324.36875000001,0.007948435518130566,0.009935544397663207
flat,2,47,2,2,1000,62905.46093750001,50324.36875000001,0.015896871036261133,0.019871088795326414
flat,2,47,2,3,1500,62905.46093750001,50324.36875000001,0.0238453065543917,0.029806633192989623
flat,2,47,2,12,6000,62905.46093750001,50324.36875000001,0.0953812262175668,0.1192265327719585
flat,2,48,2,0,0,100099.5078125,80079.60625,0.0,0.0
flat,2,48,2,1,500,100099.5078125,80079.60625,0.004995029555355737,0.0062437869441946715
flat,2,48,2,2,1000,100099.5078125,80079.60625,0.009990059110711474,0.012487573888389343
flat,2,48,2,3,1500,100099.5078125,80079.60625,0.01498508866606721,0.018731360832584015
flat,2,48,2,12,6000,100099.5078125,80079.60625,0.05994035466426884,0.07492544333033606
flat,2,49,2,0,0,90292.6640625,72234.13125,0.0,0.0
flat,2,49,2,1,500,90292.6640625,72234.13125,0.005537548428673045,0.006921935535841306
flat,2,49,2,2,1000,90292.6640625,72234.13125,0.01107509685734609,0.013843871071682612
flat,2,49,2,3,1500,90292.6640625,72234.13125,0.016612645286019134,0.020765806607523918
flat,2,49,2,12,6000,90292.6640625,72234.13125,0.06645058114407654,0.08306322643009567
flat,2,50,2,0,0,87939.52734375,70351.62187500001,0.0,0.0
flat,2,50,2,1,500,87939.52734375,70351.62187500001,0.005685725351303424,0.007107156689129279
flat,2,50,2,2,1000,87939.52734375,70351.62187500001,0.011371450702606848,0.014214313378258557
flat,2,50,2,3,1500,87939.52734375,70351.62187500001,0.017057176053910272,0.021321470067387834
flat,2,50,2,12,6000,87939.52734375,70351.62187500001,0.06822870421564109,0.08528588026955133
flat,2,51,2,0,0,79742.03515625,63793.628125,0.0,0.0
flat,2,51,2,1,500,79742.03515625,63793.628125,0.006270218699839781,0.007837773374799727
flat,2,51,2,2,1000,79742.03515625,63793.628125,0.012540437399679562,0.015675546749599454
flat,2,51,2,3,1500,79742.03515625,63793.628125,0.018810656099519343,0.02351332012439918
flat,2,51,2,12,6000,79742.03515625,63793.628125,0.07524262439807737,0.09405328049759672
flat,2,52,2,0,0,87715.6953125,70172.55625000001,0.0,0.0
flat,2,52,2,1,500,87715.6953125,70172.55625000001,0.0057002341282102005,0.00712529266026275
flat,2,52,2,2,1000,87715.6953125,70172.55625000001,0.011400468256420401,0.0142505853205255
flat,2,52,2,3,1500,87715.6953125,70172.55625000001,0.0171007023846306,0.021375877980788247
flat,2,52,2,12,6000,87715.6953125,70172.55625000001,0.0684028095385224,0.08550351192315299
flat,2,53,2,0,0,79737.73828125,63790.190624999996,0.0,0.0
flat,2,53,2,1,500,79737.73828125,63790.190624999996,0.006270556586849829,0.007838195733562288
flat,2,53,2,2,1000,79737.73828125,63790.190624999996,0.012541113173699658,0.015676391467124576
flat,2,53,2,3,1500,79737.73828125,63790.190624999996,0.018811669760549488,0.023514587200686863
flat,2,53,2,12,6000,79737.73828125,63790.190624999996,0.07524667904219795,0.09405834880274745
flat,2,54,2,0,0,78024.703125,62419.762500000004,0.0,0.0
flat,2,54,2,1,500,78024.703125,62419.762500000004,0.006408226881670689,0.00801028360208836
flat,2,54,2,2,1000,78024.703125,62419.762500000004,0.012816453763341378,0.01602056720417672
flat,2,54,2,3,1500,78024.703125,62419.762500000004,0.019224680645012066,0.024030850806265082
flat,2,54,2,12,6000,78024.703125,62419.762500000004,0.07689872258004826,0.09612340322506033
flat,2,55,2,0,0,71962.55078125,57570.040625,0.0,0.0
flat,2,55,2,1,500,71962.55078125,57570.040625,0.00694805832438997,0.008685072905487463
flat,2,55,2,2,1000,71962.55078125,57570.040625,0.01389611664877994,0.017370145810974926
flat,2,55,2,3,1500,71962.55078125,57570.040625,0.02084417497316991,0.026055218716462387
flat,2,55,2,12,6000,71962.55078125,57570.040625,0.08337669989267964,0.10422087486584955
flat,2,56,2,0,0,95665.3671875,76532.29375,0.0,0.0
flat,2,56,2,1,500,95665.3671875,76532.29375,0.005226551830612028,0.006533189788265036
flat,2,56,2,2,1000,95665.3671875,76532.29375,0.010453103661224056,0.013066379576530071
flat,2,56,2,3,1500,95665.3671875,76532.29375,0.015679655491836086,0.019599569364795108
flat,2,56,2,12,6000,95665.3671875,76532.29375,0.06271862196734435,0.07839827745918043
flat,2,57,2,0,0,86119.89453125,68895.91562500001,0.0,0.0
flat,2,57,2,1,500,86119.89453125,68895.91562500001,0.005805859409390787,0.007257324261738483
flat,2,57,2,2,1000,86119.89453125,68895.91562500001,0.011611718818781574,0.014514648523476966
flat,2,57,2,3,1500,86119.89453125,68895.91562500001,0.017417578228172362,0.02177197278521545
flat,2,57,2,12,6000,86119.89453125,68895.91562500001,0.06967031291268945,0.0870878911408618
flat,2,58,2,0,0,83655.42578125,66924.340625,0.0,0.0
flat,2,58,2,1,500,83655.42578125,66924.340625,0.005976898633059936,0.00747112329132492
flat,2,58,2,2,1000,83655.42578125,66924.340625,0.011953797266119871,0.01494224658264984
flat,2,58,2,3,1500,83655.42578125,66924.340625,0.017930695899179807,0.02241336987397476
flat,2,58,2,12,6000,83655.42578125,66924.340625,0.07172278359671923,0.08965347949589904
flat,2,59,2,0,0,76750.98828125,61400.79062500001,0.0,0.0
flat,2,59,2,1,500,76750.98828125,61400.79062500001,0.006514574094704502,0.008143217618380626
flat,2,59,2,2,1000,76750.98828125,61400.79062500001,0.013029148189409003,0.01628643523676125
flat,2,59,2,3,1500,76750.98828125,61400.79062500001,0.019543722284113503,0.024429652855141877
flat,2,59,2,12,6000,76750.98828125,61400.79062500001,0.07817488913645401,0.09771861142056751
flat,2,60,2,0,0,83562.125,66849.7,0.0,0.0
flat,2,60,2,1,500,83562.125,66849.7,0.005983572102791785,0.007479465128489732
flat,2,60,2,2,1000,83562.125,66849.7,0.01196714420558357,0.014958930256979464
flat,2,60,2,3,1500,83562.125,66849.7,0.017950716308375355,0.022438395385469195
flat,2,60,2,12,6000,83562.125,66849.7,0.07180286523350142,0.08975358154187678
flat,2,61,2,0,0,76725.26953125,61380.215625000004,0.0,0.0
flat,2,61,2,1,500,76725.26953125,61380.215625000004,0.0065167578172710275,0.008145947271588783
flat,2,61,2,2,1000,76725.26953125,61380.215625000004,0.013033515634542055,0.016291894543177567
flat,2,61,2,3,1500,76725.26953125,61380.215625000004,0.01955027345181308,0.02443784181476635
flat,2,61,2,12,6000,76725.26953125,61380.215625000004,0.07820109380725232,0.0977513672590654
flat,2,62,2,0,0,75179.62890625,60143.703125,0.0,0.0
flat,2,62,2,1,500,75179.62890625,60143.703125,0.006650737803235324,0.008313422254044155
flat,2,62,2,2,1000,75179.62890625,60143.703125,0.013301475606470648,0.01662684450808831
flat,2,62,2,3,1500,75179.62890625,60143.703125,0.019952213409705974,0.024940266762132464
flat,2,62,2,12,6000,75179.62890625,60143.703125,0.0798088536388239,0.09976106704852986
flat,2,63,2,0,0,69928.18359375,55942.546875,0.0,0.0
flat,2,63,2,1,500,69928.18359375,55942.546875,0.007150192873659723,0.008937741092074654
flat,2,63,2,2,1000,69928.18359375,55942.546875,0.014300385747319446,0.01787548218414931
flat,2,63,2,3,1500,69928.18359375,55942.546875,0.02145057862097917,0.02681322327622396
flat,2,63,2,12,6000,69928.18359375,55942.546875,0.08580231448391668,0.10725289310489584
